Group,Subgroup,Student ID,Name
G-26,Subgroup 4,1974,Kazuko Nishida
G-26,Subgroup 4,1985,Owen Lee
G-26,Subgroup 4,1950,Alia Bin Abd
G-26,Subgroup 5,1952,Aria Cook
G-26,Subgroup 5,1976,Kendra Alvarado
G-26,Subgroup 5,1990,Ruby Lee
G-26,Subgroup 5,1967,Hugo Wang
G-26,Subgroup 5,1982,Mohit Desai
G-26,Subgroup 6,1953,Daphne Lim
G-26,Subgroup 6,1959,Eshan
G-26,Subgroup 6,1969,Ivy Tan
G-26,Subgroup 6,1986,Puneet Kumar
G-26,Subgroup 6,1988,Rishabh Sharma
G-26,Subgroup 7,1960,Fariha Binti Mohd
G-26,Subgroup 7,1984,Nora Diaz
G-26,Subgroup 7,1977,Kira Yang
G-26,Subgroup 7,1981,Milo Zhao
G-26,Subgroup 7,1991,Ryan Bennett
G-26,Subgroup 8,1965,Hana Chan
G-26,Subgroup 8,1980,Miki Aizawa
G-26,Subgroup 8,1994,Vera Kuznetsova
G-26,Subgroup 8,1962,Felix Liu
G-26,Subgroup 8,1996,Victor Black
G-26,Subgroup 9,1979,Maria Lam
G-26,Subgroup 9,1989,Riya Gupta
G-26,Subgroup 9,1957,Elena Leonova
G-26,Subgroup 9,1968,Ibrahim Zain
G-26,Subgroup 9,1987,Quentin Chiu
G-26,Subgroup 10,1992,Siti Nurbaya
G-26,Subgroup 10,1954,Deepa Menon
G-26,Subgroup 10,1973,Jianjun
G-26,Subgroup 10,1970,Jacob Wang
G-26,Subgroup 10,1963,Ferdinand Villanueva
G-27,Subgroup 1,2001,Aarti Desai
G-27,Subgroup 1,2026,Mila Collins
G-27,Subgroup 1,2006,Aria Wilson
G-27,Subgroup 1,2007,Arnav Kumar
G-27,Subgroup 1,2031,Nicolas Zhao
G-27,Subgroup 2,2028,Mira Ng
G-27,Subgroup 2,2035,Rekha Menon
G-27,Subgroup 2,2025,Mei Xing
G-27,Subgroup 2,2008,Brody Hughes
G-27,Subgroup 2,2034,Oscar Lee
G-27,Subgroup 3,2033,Olivia Johnson
G-27,Subgroup 3,2038,Sadia Awan
G-27,Subgroup 3,2009,Cynthia Sun
G-27,Subgroup 3,2021,Khalil Khan
G-27,Subgroup 3,2003,Alexander Hill
G-27,Subgroup 4,2036,Rhea Sharma
G-27,Subgroup 4,2048,Zaira Binti Karim
G-27,Subgroup 4,2045,Tania Chan
G-27,Subgroup 4,2047,Vinay Bhatia
G-27,Subgroup 4,2000,Aarav Yadav
G-27,Subgroup 5,2037,Riley Tsai
G-27,Subgroup 5,2042,Sonia Bukhari
G-27,Subgroup 5,2032,Nora Wu
G-27,Subgroup 5,2014,Fei Hong Lim
G-27,Subgroup 5,2019,Jonathan Wong
G-27,Subgroup 6,2039,Sana Iqbal
G-27,Subgroup 6,2015,Hannah Wang
G-27,Subgroup 6,2027,Minjie
G-27,Subgroup 6,2022,Kunal Patel
G-27,Subgroup 6,2011,Dominic Scott
G-27,Subgroup 7,2002,Akira Yoshida
G-27,Subgroup 7,2016,Hui Chen
G-27,Subgroup 7,2012,Ella Safira
G-27,Subgroup 7,2024,Lucas Ramirez
G-27,Subgroup 7,2046,Vikas Sharma
G-27,Subgroup 8,2043,Suri Chang
G-27,Subgroup 8,2023,Liana Goh
G-27,Subgroup 8,2030,Nadia Ali
G-27,Subgroup 8,2029,Mohammed Sadiq
G-27,Subgroup 8,2010,Daniel Baker
G-27,Subgroup 9,2049,Zara Bennett
G-27,Subgroup 9,2044,Talia Wang
G-27,Subgroup 9,2005,Anjali Tan
G-27,Subgroup 9,2041,Shinji Saito
G-27,Subgroup 9,2018,Jett Wu
G-27,Subgroup 10,2017,Isabella Morris
G-27,Subgroup 10,2004,Alexis Lee
G-27,Subgroup 10,2013,Ella Young
G-27,Subgroup 10,2040,Santiago Garcia
G-27,Subgroup 10,2020,Karan Joshi
G-28,Subgroup 1,2053,Alia Khan
G-28,Subgroup 1,2097,Xiangrong
G-28,Subgroup 1,2099,Zoe Ali
G-28,Subgroup 1,2081,Oliver Wong
G-28,Subgroup 1,2050,Aaron Huskel
G-28,Subgroup 2,2055,Asha Binti
G-28,Subgroup 2,2065,Kenshin Watanabe
G-28,Subgroup 2,2069,Lina Abdullah
G-28,Subgroup 2,2082,Peter Harris
G-28,Subgroup 2,2060,Eddie Cheung
G-28,Subgroup 3,2092,Sophie Chen
G-28,Subgroup 3,2085,Raymond Ho
G-28,Subgroup 3,2087,Rong Liu
G-28,Subgroup 3,2067,Lian Tan
G-28,Subgroup 3,2098,Zach Lim
G-28,Subgroup 4,2093,Stella Chang
G-28,Subgroup 4,2058,Camille Chen
G-28,Subgroup 4,2057,Bilal Zafar
G-28,Subgroup 4,2068,Lily Cook
G-28,Subgroup 4,2059,Chloe Wilson
G-28,Subgroup 5,2062,Emma Hall
G-28,Subgroup 5,2063,Ivy Pineda
G-28,Subgroup 5,2072,Mason Reyes
G-28,Subgroup 5,2076,Nazia Rehman
G-28,Subgroup 5,2084,Rashidah Binti Ibrahim
G-28,Subgroup 6,2078,Nina Chang
G-28,Subgroup 6,2070,Madison Reed
G-28,Subgroup 6,2088,Rylan King
G-28,Subgroup 6,2091,Sergio Moreno
G-28,Subgroup 6,2096,Xander Lawson
G-28,Subgroup 7,2083,Priya Patel
G-28,Subgroup 7,2075,Misha Devi
G-28,Subgroup 7,2051,Aditi Sharma
G-28,Subgroup 7,2077,Neela Nair
G-28,Subgroup 7,2052,Alana Tan
G-28,Subgroup 8,2089,Savannah Cooper
G-28,Subgroup 8,2079,Nirmala Iyer
G-28,Subgroup 8,2080,Nur Fatimah
G-28,Subgroup 8,2086,Ria Patel
G-28,Subgroup 8,2071,Mark Johnson
G-28,Subgroup 9,2054,Arif Hussain
G-28,Subgroup 9,2056,Aubrey Morgan
G-28,Subgroup 9,2064,Julian Li
G-28,Subgroup 9,2095,Victor Andreyev
G-28,Subgroup 9,2066,Liam Lewis
G-28,Subgroup 10,2073,Max Chen
G-28,Subgroup 10,2061,Elijah Carter
G-28,Subgroup 10,2074,Ming Feng Tan
G-28,Subgroup 10,2094,Steve Lau
G-28,Subgroup 10,2090,Sebastian Wright
G-29,Subgroup 1,2103,Aria Lim
G-29,Subgroup 1,2101,Alyssa Carter
G-29,Subgroup 1,2104,Avery Wilson
G-29,Subgroup 1,2147,Xiao Jun
G-29,Subgroup 1,2119,Joshua Murphy
G-29,Subgroup 2,2117,Jason Lim
G-29,Subgroup 2,2114,Huanqing
G-29,Subgroup 2,2136,Riya Tan
G-29,Subgroup 2,2122,Kimberly Lim
G-29,Subgroup 2,2105,Brayden Adams
G-29,Subgroup 3,2140,Shanwei
G-29,Subgroup 3,2125,Madison Gray
G-29,Subgroup 3,2108,Ethan Young
G-29,Subgroup 3,2142,Skylar Tan
G-29,Subgroup 3,2110,Evelyn Green
G-29,Subgroup 4,2144,Tianming
G-29,Subgroup 4,2113,Hao Xun
G-29,Subgroup 4,2134,Raymond Smith
G-29,Subgroup 4,2123,Kiran Tiwari
G-29,Subgroup 4,2126,Maya Li
G-29,Subgroup 5,2145,Tobias Tan
G-29,Subgroup 5,2133,Rahul Reddy
G-29,Subgroup 5,2109,Eva Wang
G-29,Subgroup 5,2135,Ritika Bansal
G-29,Subgroup 5,2139,Shahid Raza
G-29,Subgroup 6,2100,Alisha Iyer
G-29,Subgroup 6,2137,Rongwei
G-29,Subgroup 6,2116,Janelle Tan
G-29,Subgroup 6,2149,Zachary Price
G-29,Subgroup 6,2111,Faris Bin Mohd
G-29,Subgroup 7,2102,Ananya Sharma
G-29,Subgroup 7,2115,Jamal Karim
G-29,Subgroup 7,2128,Nadia Cahyani
G-29,Subgroup 7,2121,Kelly Ng
G-29,Subgroup 7,2118,Jasper Zhang
G-29,Subgroup 8,2106,Christina Tan
G-29,Subgroup 8,2120,Kai Ren Ng
G-29,Subgroup 8,2130,Nurul Hani
G-29,Subgroup 8,2127,Nadeem Ali
G-29,Subgroup 8,2138,Sadia Khan
G-29,Subgroup 9,2132,Poppy Smith
G-29,Subgroup 9,2112,Gemma Jenkins
G-29,Subgroup 9,2148,Yong Jie
G-29,Subgroup 9,2143,Surya Kumar
G-29,Subgroup 9,2131,Panshi
G-29,Subgroup 10,2146,Xander Lee
G-29,Subgroup 10,2141,Silas Tan
G-29,Subgroup 10,2129,Nisha Singh
G-29,Subgroup 10,2107,Elias Carter
G-29,Subgroup 10,2124,Lucy Barnes
G-3,Subgroup 1,2158,Evelyn Wong
G-3,Subgroup 1,2185,Nida Waseem
G-3,Subgroup 1,2182,Nashit Bhatia
G-3,Subgroup 1,2173,Kobe Alexander
G-3,Subgroup 1,2161,Gita Saputra
G-3,Subgroup 2,2168,Jing Xuan
G-3,Subgroup 2,2159,Felix Tsang
G-3,Subgroup 2,2177,Maya Patel
G-3,Subgroup 2,2171,Keng Tan
G-3,Subgroup 2,2160,Gabriel Wood
G-3,Subgroup 3,2189,Rachel Ong
G-3,Subgroup 3,2164,Hina Bhatia
G-3,Subgroup 3,2192,Riya Shah
G-3,Subgroup 3,2176,Mansoor Aslam
G-3,Subgroup 3,2167,Jianli
G-3,Subgroup 4,2191,Riya Desai
G-3,Subgroup 4,2153,Benjamin Hernandez
G-3,Subgroup 4,2157,Ethan Lee
G-3,Subgroup 4,2151,Asher Brown
G-3,Subgroup 4,2193,Tomi Budi
G-3,Subgroup 5,2172,Khairul Anuar Bin Mohd
G-3,Subgroup 5,2155,Christian Ward
G-3,Subgroup 5,2175,Lily Zhou
G-3,Subgroup 5,2195,Xuan Zhang
G-3,Subgroup 5,2186,Olivia Goh
G-3,Subgroup 6,2150,Aditi Bhatia
G-3,Subgroup 6,2154,Cecilia Chen
G-3,Subgroup 6,2165,Hunter Green
G-3,Subgroup 6,2166,Jasmine Sari
G-3,Subgroup 6,2196,Zeeshan Bukhari
G-3,Subgroup 7,2163,Harvey Tan
G-3,Subgroup 7,2162,Harvey Smith
G-3,Subgroup 7,2184,Nguyen Van Tam
G-3,Subgroup 7,2198,Zhen Yu
G-3,Subgroup 7,2194,Wei Fang
G-3,Subgroup 8,2188,Qing Zhao
G-3,Subgroup 8,2170,Keith Tan
G-3,Subgroup 8,2178,Maya Zhang
G-3,Subgroup 8,2181,Naina Kapoor
G-3,Subgroup 8,2187,Qing Li
G-3,Subgroup 9,2169,Keira Lee
G-3,Subgroup 9,2174,Leo Li
G-3,Subgroup 9,2180,Nadia Noor
G-3,Subgroup 9,2152,Autumn Diaz
G-3,Subgroup 9,2156,Ella Cheung
G-3,Subgroup 10,2183,Neha Sharma
G-3,Subgroup 10,2179,Milo Tan
G-3,Subgroup 10,2190,Rita Rani
G-3,Subgroup 10,2197,Zeeshan Iqbal
G-3,Subgroup 10,2199,Zuri Lin
G-30,Subgroup 1,2201,Ananya Nair
G-30,Subgroup 1,2200,Aadhya Reddy
G-30,Subgroup 1,2220,Jasmine Ng
G-30,Subgroup 1,2217,Huma Qureshi
G-30,Subgroup 1,2215,Harriet Rivera
G-30,Subgroup 2,2229,Maisie Lee
G-30,Subgroup 2,2208,Biaochun
G-30,Subgroup 2,2240,Roxanne Chan
G-30,Subgroup 2,2238,Rhea Reddy
G-30,Subgroup 2,2235,Nurul Farah
G-30,Subgroup 3,2243,Siti Zulaikha Binti Rahim
G-30,Subgroup 3,2228,Lian Xu
G-30,Subgroup 3,2241,Sania Malik
G-30,Subgroup 3,2248,Xena Wong
G-30,Subgroup 3,2230,Mason Smith
G-30,Subgroup 4,2219,James Bailey
G-30,Subgroup 4,2202,Anthony Hughes
G-30,Subgroup 4,2204,Areeba Bukhari
G-30,Subgroup 4,2237,Patricia White
G-30,Subgroup 4,2213,Gavin Walker
G-30,Subgroup 5,2224,Keshav Yadav
G-30,Subgroup 5,2221,Jing Wei
G-30,Subgroup 5,2247,Vivian Tan
G-30,Subgroup 5,2209,Brandon Lee
G-30,Subgroup 5,2223,Kelly Lee
G-30,Subgroup 6,2236,Owais Bukhari
G-30,Subgroup 6,2226,Kieran Wu
G-30,Subgroup 6,2246,Trevor Lim
G-30,Subgroup 6,2227,Kunal Tan
G-30,Subgroup 6,2207,Ayesha Binti Rahman
G-30,Subgroup 7,2249,Xiao Chen
G-30,Subgroup 7,2232,Michael Brown
G-30,Subgroup 7,2234,Nida Malik
G-30,Subgroup 7,2231,Mason Wong
G-30,Subgroup 7,2233,Mi-kyung Han
G-30,Subgroup 8,2203,Anushka Mehra
G-30,Subgroup 8,2205,Atsuko Taniguchi
G-30,Subgroup 8,2211,Dylan Nguyen
G-30,Subgroup 8,2206,Ava King
G-30,Subgroup 8,2216,Huma Malik
G-30,Subgroup 9,2222,Kai Li
G-30,Subgroup 9,2244,Sofia Ramirez
G-30,Subgroup 9,2214,Han Song Lim
G-30,Subgroup 9,2239,Riley Johnson
G-30,Subgroup 9,2210,Colton Huang
G-30,Subgroup 10,2225,Kieran Lewis
G-30,Subgroup 10,2212,Elijah Wong
G-30,Subgroup 10,2245,Thomas Collins
G-30,Subgroup 10,2242,Seng Hua Lim
G-30,Subgroup 10,2218,Jack Martin
G-31,Subgroup 1,2250,Aarohi Verma
G-31,Subgroup 1,2295,Toni Agustian
G-31,Subgroup 1,2285,Olive Wang
G-31,Subgroup 1,2291,Sophie Chiu
G-31,Subgroup 1,2278,Liam Rivera
G-31,Subgroup 2,2286,Peyton Bell
G-31,Subgroup 2,2283,Mika Sato
G-31,Subgroup 2,2267,Hana Binti Mohd
G-31,Subgroup 2,2271,Isaac Liu
G-31,Subgroup 2,2277,Landon Parker
G-31,Subgroup 3,2289,Samara Khan
G-31,Subgroup 3,2284,Moe Yamashita
G-31,Subgroup 3,2262,Elijah Lewis
G-31,Subgroup 3,2279,Lina Binti Zain
G-31,Subgroup 3,2288,Ryder Li
G-31,Subgroup 4,2290,Siti Sarah
G-31,Subgroup 4,2251,Anjali Rao
G-31,Subgroup 4,2297,Vikas Yadav
G-31,Subgroup 4,2281,Maya Rajan
G-31,Subgroup 4,2280,Logan Wong
G-31,Subgroup 5,2257,Chloe Torres
G-31,Subgroup 5,2296,Vania Alonzo
G-31,Subgroup 5,2269,Henry Tsang
G-31,Subgroup 5,2276,Kenta Yamada
G-31,Subgroup 5,2287,Ryan Baker
G-31,Subgroup 6,2258,Claire Tan
G-31,Subgroup 6,2260,Deepak Nair
G-31,Subgroup 6,2299,Zain Bin Ali
G-31,Subgroup 6,2294,Toby Lim
G-31,Subgroup 6,2293,Suhana Bhat
G-31,Subgroup 7,2261,Dustin Young
G-31,Subgroup 7,2264,Gabriel Edwards
G-31,Subgroup 7,2253,Bina Patel
G-31,Subgroup 7,2282,Megan Sari
G-31,Subgroup 7,2298,Vivian Cooper
G-31,Subgroup 8,2268,Harish Kumar
G-31,Subgroup 8,2292,Sora Inoue
G-31,Subgroup 8,2272,Jasmine Chen
G-31,Subgroup 8,2263,Ella Gonzalez
G-31,Subgroup 8,2273,Jessica Lim
G-31,Subgroup 9,2259,Damon Wu
G-31,Subgroup 9,2252,Arjun Singh
G-31,Subgroup 9,2275,Kavya Singh
G-31,Subgroup 9,2254,Bodhi Chen
G-31,Subgroup 9,2265,Gideon Hayes
G-31,Subgroup 10,2274,Kamran Ahmed
G-31,Subgroup 10,2256,Cathy Tan
G-31,Subgroup 10,2266,Hailey Lin
G-31,Subgroup 10,2270,Imran Ashraf
G-31,Subgroup 10,2255,Boris Mikhailov
G-32,Subgroup 1,2326,Naina Noor
G-32,Subgroup 1,2329,Nora Hall
G-32,Subgroup 1,2304,Amira Rahman
G-32,Subgroup 1,2349,Yuki Mori
G-32,Subgroup 1,2331,Omer Javed
G-32,Subgroup 2,2340,Sophie Allen
G-32,Subgroup 2,2335,Sabrina Wong
G-32,Subgroup 2,2347,Yasmin Cruz
G-32,Subgroup 2,2307,Caleb Nelson
G-32,Subgroup 2,2346,Yani Tan
G-32,Subgroup 3,2348,Ying Xiu
G-32,Subgroup 3,2312,Derek Wilson
G-32,Subgroup 3,2322,Leonardo Wu
G-32,Subgroup 3,2321,Kien Vo
G-32,Subgroup 3,2338,Sergey Fedorov
G-32,Subgroup 4,2301,Aditi Suresh
G-32,Subgroup 4,2309,Colton Ross
G-32,Subgroup 4,2334,Rylan Cooper
G-32,Subgroup 4,2342,Xiaofang
G-32,Subgroup 4,2337,Selene Tsai
G-32,Subgroup 5,2319,Isla Ross
G-32,Subgroup 5,2314,Fatima Binti Rahim
G-32,Subgroup 5,2330,Oliver Reed
G-32,Subgroup 5,2306,Anya Iyer
G-32,Subgroup 5,2320,Kanghao
G-32,Subgroup 6,2344,Xue Chen
G-32,Subgroup 6,2305,Anthony Stewart
G-32,Subgroup 6,2332,Rida Bukhari
G-32,Subgroup 6,2328,Nisa Tan
G-32,Subgroup 6,2341,Uli Agustin
G-32,Subgroup 7,2333,Ryan Turner
G-32,Subgroup 7,2313,Dingqi
G-32,Subgroup 7,2317,Hua Lin
G-32,Subgroup 7,2343,Xingyu
G-32,Subgroup 7,2324,Mason Carter
G-32,Subgroup 8,2345,Yang Chen
G-32,Subgroup 8,2339,Shubham Prakash
G-32,Subgroup 8,2323,Lorelei Chen
G-32,Subgroup 8,2327,Nicholas Tan
G-32,Subgroup 8,2318,Igor Petrov
G-32,Subgroup 9,2300,Addison Ward
G-32,Subgroup 9,2303,Alvin Khor
G-32,Subgroup 9,2336,Sara Lim
G-32,Subgroup 9,2325,Mina Lim
G-32,Subgroup 9,2302,Aisya Binti Azhar
G-32,Subgroup 10,2310,Cynthia Chan
G-32,Subgroup 10,2315,Hao Chen
G-32,Subgroup 10,2316,Hector Mendoza
G-32,Subgroup 10,2311,Derek Chen
G-32,Subgroup 10,2308,Cheng Yuan
G-33,Subgroup 1,2377,Luna Zhao
G-33,Subgroup 1,2392,Rhea Verma
G-33,Subgroup 1,2391,Rebecca Chen
G-33,Subgroup 1,2371,Liang Wei
G-33,Subgroup 1,2355,Chase Sanders
G-33,Subgroup 2,2383,Mila Perez
G-33,Subgroup 2,2388,Nur Fatima
G-33,Subgroup 2,2365,Hao Chen
G-33,Subgroup 2,2384,Milo Wong
G-33,Subgroup 2,2395,Wira Bin Fadli
G-33,Subgroup 3,2387,Neela Kaur
G-33,Subgroup 3,2351,Afreen Bukhari
G-33,Subgroup 3,2397,Yu Chen
G-33,Subgroup 3,2357,Dylan Richardson
G-33,Subgroup 3,2367,Jacky Lau
G-33,Subgroup 4,2356,Cora Foster
G-33,Subgroup 4,2361,Fengxiu
G-33,Subgroup 4,2363,Hana Yamada
G-33,Subgroup 4,2386,Nandan Yadav
G-33,Subgroup 4,2350,Aashir Khan
G-33,Subgroup 5,2364,Hannah Lim
G-33,Subgroup 5,2374,Lin Yi
G-33,Subgroup 5,2396,Xinyi Lim
G-33,Subgroup 5,2379,Maverick Brown
G-33,Subgroup 5,2366,Isaac Robinson
G-33,Subgroup 6,2380,Maya Sarin
G-33,Subgroup 6,2375,Lola Lee
G-33,Subgroup 6,2376,Lucy Rogers
G-33,Subgroup 6,2352,Amir Bin Jamal
G-33,Subgroup 6,2390,Raymond Tan
G-33,Subgroup 7,2354,Bunga Melati
G-33,Subgroup 7,2382,Maya Teo
G-33,Subgroup 7,2394,Sophie Ong
G-33,Subgroup 7,2368,Jin Hui
G-33,Subgroup 7,2378,Lyndon Torres
G-33,Subgroup 8,2399,Zoe Murphy
G-33,Subgroup 8,2381,Maya Shankar
G-33,Subgroup 8,2360,Fatima Reddy
G-33,Subgroup 8,2370,Liam Collins
G-33,Subgroup 8,2362,Graham Yang
G-33,Subgroup 9,2359,Eleanor Scott
G-33,Subgroup 9,2398,Yuan Li
G-33,Subgroup 9,2393,Sophie Lee
G-33,Subgroup 9,2372,Liang Zhao
G-33,Subgroup 9,2373,Liang Zhao
G-33,Subgroup 10,2385,Mina Qiu
G-33,Subgroup 10,2389,Priti Singh
G-33,Subgroup 10,2369,Jonas Li
G-33,Subgroup 10,2358,Edward Li
G-33,Subgroup 10,2353,Ayden Cooper
G-34,Subgroup 1,2427,Mei Lin
G-34,Subgroup 1,2406,Bruno Alonzo
G-34,Subgroup 1,2412,Ethan Clark
G-34,Subgroup 1,2425,Lily Li
G-34,Subgroup 1,2436,Ruba Khan
G-34,Subgroup 2,2409,Dewi Anjani
G-34,Subgroup 2,2449,Zhen Yang
G-34,Subgroup 2,2422,Li Qiang
G-34,Subgroup 2,2424,Liam Zhao
G-34,Subgroup 2,2430,Nash Clark
G-34,Subgroup 3,2423,Li Wei
G-34,Subgroup 3,2444,Vanessa Lee
G-34,Subgroup 3,2404,Arnav Mehta
G-34,Subgroup 3,2417,Hao Ren
G-34,Subgroup 3,2408,Dahlia Zhao
G-34,Subgroup 4,2403,Arjun Sharma
G-34,Subgroup 4,2426,Matthew Morgan
G-34,Subgroup 4,2414,Frankie Yip
G-34,Subgroup 4,2428,Nadia Sari
G-34,Subgroup 4,2405,Asher Bell
G-34,Subgroup 5,2434,Rizwan Ahmad
G-34,Subgroup 5,2440,Takashi Tanaka
G-34,Subgroup 5,2431,Nathan Lee
G-34,Subgroup 5,2443,Tina Li
G-34,Subgroup 5,2411,Emily Liang
G-34,Subgroup 6,2420,Jin Wei Tan
G-34,Subgroup 6,2401,Aihua Li
G-34,Subgroup 6,2432,Nitesh Singh
G-34,Subgroup 6,2442,Tama Prabowo
G-34,Subgroup 6,2447,Xiao Liu
G-34,Subgroup 7,2407,Cynthia Handayani
G-34,Subgroup 7,2433,Owen Cox
G-34,Subgroup 7,2410,Ellie Stewart
G-34,Subgroup 7,2421,Kaira Tan
G-34,Subgroup 7,2415,Gina Tam
G-34,Subgroup 8,2435,Rizwan Bin Mohd
G-34,Subgroup 8,2416,Hafizah Binti Mohd
G-34,Subgroup 8,2418,Ivy Yu
G-34,Subgroup 8,2441,Talia Wong
G-34,Subgroup 8,2429,Nanami Nakamura
G-34,Subgroup 9,2402,Angela Lee
G-34,Subgroup 9,2419,Jessica Liu
G-34,Subgroup 9,2438,Samuel Wang
G-34,Subgroup 9,2448,Zai Binti Mohd
G-34,Subgroup 9,2446,Xiang Li
G-34,Subgroup 10,2437,Sakshi Bhatia
G-34,Subgroup 10,2400,Aditi Reddy
G-34,Subgroup 10,2439,Siddharth Patel
G-34,Subgroup 10,2413,Fiona Garcia
G-34,Subgroup 10,2445,Victoria Ross
G-35,Subgroup 1,2453,Anika Patel
G-35,Subgroup 1,2459,Evelyn Wang
G-35,Subgroup 1,2471,Lily Wong
G-35,Subgroup 1,2466,Jianjun
G-35,Subgroup 1,2454,Bodhi Yang
G-35,Subgroup 2,2477,Mira Wong
G-35,Subgroup 2,2488,Stella Lim
G-35,Subgroup 2,2481,Riya Joshi
G-35,Subgroup 2,2470,Leo Tan
G-35,Subgroup 2,2473,Luca Yang
G-35,Subgroup 3,2474,Mei Ling
G-35,Subgroup 3,2484,Samantha Nguyen
G-35,Subgroup 3,2467,Katherine Diaz
G-35,Subgroup 3,2494,Zain Karim
G-35,Subgroup 3,2489,Talha Ali
G-35,Subgroup 4,2492,Tran Thi Phuong
G-35,Subgroup 4,2483,Saba Qureshi
G-35,Subgroup 4,2487,Shiming
G-35,Subgroup 4,2462,Huang Lei
G-35,Subgroup 4,2498,Zhi Qi Tan
G-35,Subgroup 5,2450,Alina Tan
G-35,Subgroup 5,2460,Fangzhou
G-35,Subgroup 5,2463,Ika Binti Jamal
G-35,Subgroup 5,2490,Taro Yamamoto
G-35,Subgroup 5,2456,Chao Xu
G-35,Subgroup 6,2451,Alyssa Ong
G-35,Subgroup 6,2475,Miki Suzuki
G-35,Subgroup 6,2469,Laurel Wu
G-35,Subgroup 6,2491,Thomas Lee
G-35,Subgroup 6,2482,Rohan Bhatt
G-35,Subgroup 7,2486,Shalini Gupta
G-35,Subgroup 7,2461,Gemma Lee
G-35,Subgroup 7,2472,Ling Xu
G-35,Subgroup 7,2468,Kieran Tan
G-35,Subgroup 7,2493,Yuan Feng
G-35,Subgroup 8,2495,Zara Abbas
G-35,Subgroup 8,2458,Elsa Binti Sulaiman
G-35,Subgroup 8,2485,Sana Iyer
G-35,Subgroup 8,2479,Noah Wong
G-35,Subgroup 8,2464,Isaac Robinson
G-35,Subgroup 9,2480,Peishan
G-35,Subgroup 9,2476,Minnie Zhang
G-35,Subgroup 9,2465,Isla Lin
G-35,Subgroup 9,2497,Zhang Qiang
G-35,Subgroup 9,2496,Zeke Murphy
G-35,Subgroup 10,2452,Amira Khan
G-35,Subgroup 10,2499,Zhonghua
G-35,Subgroup 10,2478,Nicole Li
G-35,Subgroup 10,2455,Carter Bell
G-35,Subgroup 10,2457,Eko Supriyanto
G-36,Subgroup 1,2534,Nguyen Van Thanh
G-36,Subgroup 1,2525,Kevin Ross
G-36,Subgroup 1,2535,Oliver Cheng
G-36,Subgroup 1,2518,Emily Lee
G-36,Subgroup 1,2502,Aisha Noor
G-36,Subgroup 2,2538,Owen Mitchell
G-36,Subgroup 2,2546,Tama Prabowo
G-36,Subgroup 2,2513,Chris Evans
G-36,Subgroup 2,2520,Hannah Moore
G-36,Subgroup 2,2526,Layla Hughes
G-36,Subgroup 3,2507,Arvind Nair
G-36,Subgroup 3,2501,Adil Patel
G-36,Subgroup 3,2515,Dylan Nguyen
G-36,Subgroup 3,2547,Vikash Wang
G-36,Subgroup 3,2506,Anna Yang
G-36,Subgroup 4,2523,Jae-Suk Jung
G-36,Subgroup 4,2531,Logan Kim
G-36,Subgroup 4,2528,Liam Davis
G-36,Subgroup 4,2543,Sanya Yadav
G-36,Subgroup 4,2504,Angelina Chang
G-36,Subgroup 5,2537,Omar Peterson
G-36,Subgroup 5,2544,Shreyas Nair
G-36,Subgroup 5,2532,Marco Garcia
G-36,Subgroup 5,2548,Xing Ying
G-36,Subgroup 5,2527,Leah Smith
G-36,Subgroup 6,2508,Azlan Bin Rahim
G-36,Subgroup 6,2522,Hugo Long
G-36,Subgroup 6,2539,Rakesh Pillai
G-36,Subgroup 6,2505,Anisa Rahman
G-36,Subgroup 6,2545,Susan Tan
G-36,Subgroup 7,2514,Chunxiu
G-36,Subgroup 7,2524,Jasper Lim
G-36,Subgroup 7,2510,Benjamin Zhu
G-36,Subgroup 7,2517,Ella Lee
G-36,Subgroup 7,2533,Maya Yusof
G-36,Subgroup 8,2540,Robert Jones
G-36,Subgroup 8,2541,Ryder Brown
G-36,Subgroup 8,2542,Samuel Nelson
G-36,Subgroup 8,2512,Carmen Lim
G-36,Subgroup 8,2529,Lila Chang
G-36,Subgroup 9,2503,Alvin Young
G-36,Subgroup 9,2511,Bo Wen Lim
G-36,Subgroup 9,2521,Hassan Raza
G-36,Subgroup 9,2516,Eliza Lin
G-36,Subgroup 9,2549,Yuki Nakamura
G-36,Subgroup 10,2519,Erik Yang
G-36,Subgroup 10,2509,Benjamin Huang
G-36,Subgroup 10,2500,Addison Cook
G-36,Subgroup 10,2536,Olivia Moore
G-36,Subgroup 10,2530,Lily Zhang
G-37,Subgroup 1,2550,Alya Farisha
G-37,Subgroup 1,2582,Mia White
G-37,Subgroup 1,2568,Isabella Cheung
G-37,Subgroup 1,2570,Jasper Wu
G-37,Subgroup 1,2569,Jasper Tan
G-37,Subgroup 2,2577,Lily Liu
G-37,Subgroup 2,2585,Nisha Binti
G-37,Subgroup 2,2551,Amelia Clark
G-37,Subgroup 2,2580,Medi Prabowo
G-37,Subgroup 2,2555,Benjamin Lee
G-37,Subgroup 3,2584,Neha Yadav
G-37,Subgroup 3,2553,Asma Sheikh
G-37,Subgroup 3,2574,Kavita Iyer
G-37,Subgroup 3,2567,Gordon Ho
G-37,Subgroup 3,2561,Cory Tan
G-37,Subgroup 4,2587,Nora Tan
G-37,Subgroup 4,2571,Jin Wei
G-37,Subgroup 4,2589,Sara Tan
G-37,Subgroup 4,2557,Bruno Alonzo
